query_size,query_idx,tau,payload_size,correct
3.0,21,6.5,0,0
3.0,22,6.5,0,0
3.0,23,6.5,26,0
3.0,24,6.5,0,0
3.0,25,6.5,13,1
3.0,26,6.5,20,1
3.0,27,6.5,0,0
3.0,28,6.5,0,0
3.0,29,6.5,212,0
3.0,30,6.5,0,0
3.0,31,6.5,1,1
3.0,32,6.5,0,0
3.0,33,6.5,0,0
3.0,34,6.5,0,0
3.0,35,6.5,0,0
3.0,36,6.5,6,0
3.0,37,6.5,0,0
3.0,38,6.5,0,0
3.0,39,6.5,0,0
3.0,0,7.5,0,0
3.0,1,7.5,0,0
3.0,2,7.5,14,1
3.0,3,7.5,23,1
3.0,4,7.5,0,0
3.0,5,7.5,0,0
3.0,6,7.5,0,0
3.0,7,7.5,0,0
3.0,8,7.5,0,0
3.0,9,7.5,0,0
3.0,10,7.5,0,0
3.0,11,7.5,0,0
3.0,12,7.5,26,1
3.0,13,7.5,0,0
3.0,14,7.5,0,0
3.0,15,7.5,0,0
3.0,16,7.5,0,0
3.0,17,7.5,0,0
3.0,18,7.5,0,0
3.0,19,7.5,0,0
3.0,20,7.5,23,1
3.0,21,7.5,0,0
3.0,22,7.5,0,0
3.0,23,7.5,26,0
3.0,24,7.5,0,0
3.0,25,7.5,13,1
3.0,26,7.5,20,1
3.0,27,7.5,0,0
3.0,28,7.5,0,0
3.0,29,7.5,142,0
3.0,30,7.5,0,0
3.0,31,7.5,0,0
3.0,32,7.5,0,0
3.0,33,7.5,0,0
3.0,34,7.5,0,0
3.0,35,7.5,0,0
3.0,36,7.5,6,0
3.0,37,7.5,0,0
3.0,38,7.5,0,0
3.0,39,7.5,0,0
3.0,0,8.5,0,0
3.0,1,8.5,0,0
3.0,2,8.5,14,1
3.0,3,8.5,0,0
3.0,4,8.5,0,0
3.0,5,8.5,0,0
3.0,6,8.5,0,0
3.0,7,8.5,0,0
3.0,8,8.5,0,0
3.0,9,8.5,0,0
3.0,10,8.5,0,0
3.0,11,8.5,0,0
3.0,12,8.5,26,1
3.0,13,8.5,0,0
3.0,14,8.5,0,0
3.0,15,8.5,0,0
3.0,16,8.5,0,0
3.0,17,8.5,0,0
3.0,18,8.5,0,0
3.0,19,8.5,0,0
3.0,20,8.5,0,0
3.0,21,8.5,0,0
3.0,22,8.5,0,0
3.0,23,8.5,0,0
3.0,24,8.5,0,0
3.0,25,8.5,13,1
3.0,26,8.5,20,1
3.0,27,8.5,0,0
3.0,28,8.5,0,0
3.0,29,8.5,142,0
3.0,30,8.5,0,0
3.0,31,8.5,0,0
3.0,32,8.5,0,0
3.0,33,8.5,0,0
3.0,34,8.5,0,0
3.0,35,8.5,0,0
3.0,36,8.5,6,0
3.0,37,8.5,0,0
3.0,38,8.5,0,0
3.0,39,8.5,0,0
3.0,0,9.5,0,0
3.0,1,9.5,0,0
3.0,2,9.5,14,1
3.0,3,9.5,0,0
3.0,4,9.5,0,0
3.0,5,9.5,0,0
3.0,6,9.5,0,0
3.0,7,9.5,0,0
3.0,8,9.5,0,0
3.0,9,9.5,0,0
3.0,10,9.5,0,0
3.0,11,9.5,0,0
3.0,12,9.5,0,0
3.0,13,9.5,0,0
3.0,14,9.5,0,0
3.0,15,9.5,0,0
3.0,16,9.5,0,0
3.0,17,9.5,0,0
3.0,18,9.5,0,0
3.0,19,9.5,0,0
3.0,20,9.5,0,0
3.0,21,9.5,0,0
3.0,22,9.5,0,0
3.0,23,9.5,0,0
3.0,24,9.5,0,0
3.0,25,9.5,0,0
3.0,26,9.5,20,1
3.0,27,9.5,0,0
3.0,28,9.5,0,0
3.0,29,9.5,0,0
3.0,30,9.5,0,0
3.0,31,9.5,0,0
3.0,32,9.5,0,0
3.0,33,9.5,0,0
3.0,34,9.5,0,0
3.0,35,9.5,0,0
3.0,36,9.5,6,0
3.0,37,9.5,0,0
3.0,38,9.5,0,0
3.0,39,9.5,0,0
